id_alumno,franja,terna_a,frec,presencia,EDAD,SEXO,PARTIDO,FACULTAD,VIVE,MANT_HOG,VOSTRABJ,nse,dupla,vostrab,at,ta,tt,bc,p3,vive1,edad1,facultad1,nse1,mant_hog1
1,2,NTN,0,0,21,2,3,1,5,1,1,C3,AT,1,1,0,0,0,7,2,1,1,1,1
1,4,SSN,1,1,21,2,3,1,5,1,1,C3,BC,1,0,0,0,1,16,2,1,1,1,1
1,4,NTN,0,0,21,2,3,1,5,1,1,C3,AT,1,1,0,0,0,15,2,1,1,1,1
1,4,STN,0,0,21,2,3,1,5,1,1,C3,TT,1,0,0,1,0,14,2,1,1,1,1
1,1,SNN,0,0,21,2,3,1,5,1,1,C3,TA,1,0,1,0,0,1,2,1,1,1,1
1,2,STN,0,0,21,2,3,1,5,1,1,C3,TT,1,0,0,1,0,6,2,1,1,1,1
1,1,SSN,1,1,21,2,3,1,5,1,1,C3,BC,1,0,0,0,1,4,2,1,1,1,1
1,2,SNN,0,0,21,2,3,1,5,1,1,C3,TA,1,0,1,0,0,5,2,1,1,1,1
1,3,STN,0,0,21,2,3,1,5,1,1,C3,TT,1,0,0,1,0,10,2,1,1,1,1
1,1,NTN,0,0,21,2,3,1,5,1,1,C3,AT,1,1,0,0,0,3,2,1,1,1,1
1,2,SSN,1,1,21,2,3,1,5,1,1,C3,BC,1,0,0,0,1,8,2,1,1,1,1
1,4,SNN,0,0,21,2,3,1,5,1,1,C3,TA,1,0,1,0,0,13,2,1,1,1,1
1,3,SSN,0,0,21,2,3,1,5,1,1,C3,BC,1,0,0,0,1,12,2,1,1,1,1
1,3,NTN,0,0,21,2,3,1,5,1,1,C3,AT,1,1,0,0,0,11,2,1,1,1,1
1,1,STN,0,0,21,2,3,1,5,1,1,C3,TT,1,0,0,1,0,2,2,1,1,1,1
1,3,SNN,0,0,21,2,3,1,5,1,1,C3,TA,1,0,1,0,0,9,2,1,1,1,1
2,2,STN,0,0,23,2,3,1,4,2,1,C3,TT,1,0,0,1,0,6,2,2,1,1,2
2,1,SNN,1,1,23,2,3,1,4,2,1,C3,TA,1,0,1,0,0,1,2,2,1,1,2
2,1,STN,0,0,23,2,3,1,4,2,1,C3,TT,1,0,0,1,0,2,2,2,1,1,2
2,1,SSN,0,0,23,2,3,1,4,2,1,C3,BC,1,0,0,0,1,4,2,2,1,1,2
2,2,NTN,0,0,23,2,3,1,4,2,1,C3,AT,1,1,0,0,0,7,2,2,1,1,2
2,1,NTN,0,0,23,2,3,1,4,2,1,C3,AT,1,1,0,0,0,3,2,2,1,1,2
2,4,SNN,0,0,23,2,3,1,4,2,1,C3,TA,1,0,1,0,0,13,2,2,1,1,2
2,3,SNN,0,0,23,2,3,1,4,2,1,C3,TA,1,0,1,0,0,9,2,2,1,1,2
2,4,STN,0,0,23,2,3,1,4,2,1,C3,TT,1,0,0,1,0,14,2,2,1,1,2
2,4,SSN,1,1,23,2,3,1,4,2,1,C3,BC,1,0,0,0,1,16,2,2,1,1,2
2,3,SSN,1,1,23,2,3,1,4,2,1,C3,BC,1,0,0,0,1,12,2,2,1,1,2
2,3,STN,1,1,23,2,3,1,4,2,1,C3,TT,1,0,0,1,0,10,2,2,1,1,2
2,2,SNN,0,0,23,2,3,1,4,2,1,C3,TA,1,0,1,0,0,5,2,2,1,1,2
2,2,SSN,0,0,23,2,3,1,4,2,1,C3,BC,1,0,0,0,1,8,2,2,1,1,2
2,4,NTN,0,0,23,2,3,1,4,2,1,C3,AT,1,1,0,0,0,15,2,2,1,1,2
2,3,NTN,0,0,23,2,3,1,4,2,1,C3,AT,1,1,0,0,0,11,2,2,1,1,2
3,4,STN,0,0,23,2,13,1,1,1,1,C1,TT,1,0,0,1,0,14,1,2,1,2,1
3,2,SSN,0,0,23,2,13,1,1,1,1,C1,BC,1,0,0,0,1,8,1,2,1,2,1
3,3,SSN,0,0,23,2,13,1,1,1,1,C1,BC,1,0,0,0,1,12,1,2,1,2,1
3,3,STN,1,1,23,2,13,1,1,1,1,C1,TT,1,0,0,1,0,10,1,2,1,2,1
3,1,SSN,1,1,23,2,13,1,1,1,1,C1,BC,1,0,0,0,1,4,1,2,1,2,1
3,3,NTN,0,0,23,2,13,1,1,1,1,C1,AT,1,1,0,0,0,11,1,2,1,2,1
3,2,STN,0,0,23,2,13,1,1,1,1,C1,TT,1,0,0,1,0,6,1,2,1,2,1
3,2,NTN,0,0,23,2,13,1,1,1,1,C1,AT,1,1,0,0,0,7,1,2,1,2,1
3,1,STN,0,0,23,2,13,1,1,1,1,C1,TT,1,0,0,1,0,2,1,2,1,2,1
3,1,SNN,1,1,23,2,13,1,1,1,1,C1,TA,1,0,1,0,0,1,1,2,1,2,1
3,1,NTN,0,0,23,2,13,1,1,1,1,C1,AT,1,1,0,0,0,3,1,2,1,2,1
3,3,SNN,0,0,23,2,13,1,1,1,1,C1,TA,1,0,1,0,0,9,1,2,1,2,1
3,4,SNN,0,0,23,2,13,1,1,1,1,C1,TA,1,0,1,0,0,13,1,2,1,2,1
3,4,SSN,1,1,23,2,13,1,1,1,1,C1,BC,1,0,0,0,1,16,1,2,1,2,1
3,2,SNN,1,1,23,2,13,1,1,1,1,C1,TA,1,0,1,0,0,5,1,2,1,2,1
3,4,NTN,0,0,23,2,13,1,1,1,1,C1,AT,1,1,0,0,0,15,1,2,1,2,1
4,3,STN,0,0,28,1,1,1,2,3,2,C3,TT,0,0,0,1,0,10,1,3,1,1,1
4,4,SNN,0,0,28,1,1,1,2,3,2,C3,TA,0,0,1,0,0,13,1,3,1,1,1
4,4,SSN,1,1,28,1,1,1,2,3,2,C3,BC,0,0,0,0,1,16,1,3,1,1,1
4,2,STN,0,0,28,1,1,1,2,3,2,C3,TT,0,0,0,1,0,6,1,3,1,1,1
4,1,STN,0,0,28,1,1,1,2,3,2,C3,TT,0,0,0,1,0,2,1,3,1,1,1
4,2,SSN,0,0,28,1,1,1,2,3,2,C3,BC,0,0,0,0,1,8,1,3,1,1,1
4,1,SSN,0,0,28,1,1,1,2,3,2,C3,BC,0,0,0,0,1,4,1,3,1,1,1
4,4,NTN,0,0,28,1,1,1,2,3,2,C3,AT,0,1,0,0,0,15,1,3,1,1,1
4,2,NTN,0,0,28,1,1,1,2,3,2,C3,AT,0,1,0,0,0,7,1,3,1,1,1
4,3,SSN,0,0,28,1,1,1,2,3,2,C3,BC,0,0,0,0,1,12,1,3,1,1,1
4,1,SNN,1,1,28,1,1,1,2,3,2,C3,TA,0,0,1,0,0,1,1,3,1,1,1
4,2,SNN,0,0,28,1,1,1,2,3,2,C3,TA,0,0,1,0,0,5,1,3,1,1,1
4,3,SNN,0,0,28,1,1,1,2,3,2,C3,TA,0,0,1,0,0,9,1,3,1,1,1
4,4,STN,0,0,28,1,1,1,2,3,2,C3,TT,0,0,0,1,0,14,1,3,1,1,1
4,1,NTN,1,1,28,1,1,1,2,3,2,C3,AT,0,1,0,0,0,3,1,3,1,1,1
4,3,NTN,1,1,28,1,1,1,2,3,2,C3,AT,0,1,0,0,0,11,1,3,1,1,1
5,2,SNN,1,1,22,2,1,1,1,1,1,C2,TA,1,0,1,0,0,5,1,2,1,2,1
5,2,STN,0,0,22,2,1,1,1,1,1,C2,TT,1,0,0,1,0,6,1,2,1,2,1
5,4,SSN,1,1,22,2,1,1,1,1,1,C2,BC,1,0,0,0,1,16,1,2,1,2,1
5,3,STN,0,0,22,2,1,1,1,1,1,C2,TT,1,0,0,1,0,10,1,2,1,2,1
5,2,SSN,1,1,22,2,1,1,1,1,1,C2,BC,1,0,0,0,1,8,1,2,1,2,1
5,1,SNN,0,0,22,2,1,1,1,1,1,C2,TA,1,0,1,0,0,1,1,2,1,2,1
5,4,STN,0,0,22,2,1,1,1,1,1,C2,TT,1,0,0,1,0,14,1,2,1,2,1
5,1,STN,1,1,22,2,1,1,1,1,1,C2,TT,1,0,0,1,0,2,1,2,1,2,1
5,1,NTN,0,0,22,2,1,1,1,1,1,C2,AT,1,1,0,0,0,3,1,2,1,2,1
5,4,SNN,1,1,22,2,1,1,1,1,1,C2,TA,1,0,1,0,0,13,1,2,1,2,1
5,3,SNN,1,1,22,2,1,1,1,1,1,C2,TA,1,0,1,0,0,9,1,2,1,2,1
5,3,NTN,0,0,22,2,1,1,1,1,1,C2,AT,1,1,0,0,0,11,1,2,1,2,1
5,4,NTN,0,0,22,2,1,1,1,1,1,C2,AT,1,1,0,0,0,15,1,2,1,2,1
5,2,NTN,0,0,22,2,1,1,1,1,1,C2,AT,1,1,0,0,0,7,1,2,1,2,1
5,1,SSN,0,0,22,2,1,1,1,1,1,C2,BC,1,0,0,0,1,4,1,2,1,2,1
5,3,SSN,0,0,22,2,1,1,1,1,1,C2,BC,1,0,0,0,1,12,1,2,1,2,1
6,2,NTN,0,0,26,2,13,1,1,1,1,C2,AT,1,1,0,0,0,7,1,3,1,2,1
6,3,SNN,1,1,26,2,13,1,1,1,1,C2,TA,1,0,1,0,0,9,1,3,1,2,1
6,4,STN,0,0,26,2,13,1,1,1,1,C2,TT,1,0,0,1,0,14,1,3,1,2,1
6,1,STN,1,1,26,2,13,1,1,1,1,C2,TT,1,0,0,1,0,2,1,3,1,2,1
6,3,STN,0,0,26,2,13,1,1,1,1,C2,TT,1,0,0,1,0,10,1,3,1,2,1
6,3,SSN,0,0,26,2,13,1,1,1,1,C2,BC,1,0,0,0,1,12,1,3,1,2,1
6,2,STN,0,0,26,2,13,1,1,1,1,C2,TT,1,0,0,1,0,6,1,3,1,2,1
6,4,NTN,0,0,26,2,13,1,1,1,1,C2,AT,1,1,0,0,0,15,1,3,1,2,1
6,1,SSN,0,0,26,2,13,1,1,1,1,C2,BC,1,0,0,0,1,4,1,3,1,2,1
6,1,SNN,0,0,26,2,13,1,1,1,1,C2,TA,1,0,1,0,0,1,1,3,1,2,1
6,4,SNN,0,0,26,2,13,1,1,1,1,C2,TA,1,0,1,0,0,13,1,3,1,2,1
6,4,SSN,1,1,26,2,13,1,1,1,1,C2,BC,1,0,0,0,1,16,1,3,1,2,1
6,3,NTN,0,0,26,2,13,1,1,1,1,C2,AT,1,1,0,0,0,11,1,3,1,2,1
6,2,SNN,0,0,26,2,13,1,1,1,1,C2,TA,1,0,1,0,0,5,1,3,1,2,1
6,2,SSN,1,1,26,2,13,1,1,1,1,C2,BC,1,0,0,0,1,8,1,3,1,2,1
6,1,NTN,0,0,26,2,13,1,1,1,1,C2,AT,1,1,0,0,0,3,1,3,1,2,1
7,2,STN,0,0,25,1,3,1,1,1,2,D1,TT,0,0,0,1,0,6,1,2,1,1,1
7,2,SSN,1,1,25,1,3,1,1,1,2,D1,BC,0,0,0,0,1,8,1,2,1,1,1
7,1,STN,1,1,25,1,3,1,1,1,2,D1,TT,0,0,0,1,0,2,1,2,1,1,1
7,3,SNN,0,0,25,1,3,1,1,1,2,D1,TA,0,0,1,0,0,9,1,2,1,1,1
7,4,SSN,1,1,25,1,3,1,1,1,2,D1,BC,0,0,0,0,1,16,1,2,1,1,1
7,4,STN,0,0,25,1,3,1,1,1,2,D1,TT,0,0,0,1,0,14,1,2,1,1,1
7,3,STN,1,1,25,1,3,1,1,1,2,D1,TT,0,0,0,1,0,10,1,2,1,1,1
7,3,SSN,0,0,25,1,3,1,1,1,2,D1,BC,0,0,0,0,1,12,1,2,1,1,1
7,1,SSN,0,0,25,1,3,1,1,1,2,D1,BC,0,0,0,0,1,4,1,2,1,1,1
7,2,SNN,0,0,25,1,3,1,1,1,2,D1,TA,0,0,1,0,0,5,1,2,1,1,1
7,2,NTN,0,0,25,1,3,1,1,1,2,D1,AT,0,1,0,0,0,7,1,2,1,1,1
7,4,SNN,0,0,25,1,3,1,1,1,2,D1,TA,0,0,1,0,0,13,1,2,1,1,1
7,1,SNN,0,0,25,1,3,1,1,1,2,D1,TA,0,0,1,0,0,1,1,2,1,1,1
7,3,NTN,0,0,25,1,3,1,1,1,2,D1,AT,0,1,0,0,0,11,1,2,1,1,1
7,1,NTN,0,0,25,1,3,1,1,1,2,D1,AT,0,1,0,0,0,3,1,2,1,1,1
7,4,NTN,0,0,25,1,3,1,1,1,2,D1,AT,0,1,0,0,0,15,1,2,1,1,1
8,2,STN,0,0,23,1,8,1,1,1,2,C2,TT,0,0,0,1,0,6,1,2,1,2,1
8,4,SSN,1,1,23,1,8,1,1,1,2,C2,BC,0,0,0,0,1,16,1,2,1,2,1
8,1,STN,1,1,23,1,8,1,1,1,2,C2,TT,0,0,0,1,0,2,1,2,1,2,1
8,3,STN,0,0,23,1,8,1,1,1,2,C2,TT,0,0,0,1,0,10,1,2,1,2,1
8,3,SSN,0,0,23,1,8,1,1,1,2,C2,BC,0,0,0,0,1,12,1,2,1,2,1
8,3,SNN,1,1,23,1,8,1,1,1,2,C2,TA,0,0,1,0,0,9,1,2,1,2,1
8,3,NTN,0,0,23,1,8,1,1,1,2,C2,AT,0,1,0,0,0,11,1,2,1,2,1
8,1,SSN,0,0,23,1,8,1,1,1,2,C2,BC,0,0,0,0,1,4,1,2,1,2,1
8,2,SNN,0,0,23,1,8,1,1,1,2,C2,TA,0,0,1,0,0,5,1,2,1,2,1
8,4,SNN,0,0,23,1,8,1,1,1,2,C2,TA,0,0,1,0,0,13,1,2,1,2,1
8,1,SNN,0,0,23,1,8,1,1,1,2,C2,TA,0,0,1,0,0,1,1,2,1,2,1
8,2,SSN,1,1,23,1,8,1,1,1,2,C2,BC,0,0,0,0,1,8,1,2,1,2,1
8,4,NTN,0,0,23,1,8,1,1,1,2,C2,AT,0,1,0,0,0,15,1,2,1,2,1
8,1,NTN,0,0,23,1,8,1,1,1,2,C2,AT,0,1,0,0,0,3,1,2,1,2,1
8,2,NTN,0,0,23,1,8,1,1,1,2,C2,AT,0,1,0,0,0,7,1,2,1,2,1
8,4,STN,0,0,23,1,8,1,1,1,2,C2,TT,0,0,0,1,0,14,1,2,1,2,1
9,2,SSN,0,0,29,2,3,1,6,1,2,D2,BC,0,0,0,0,1,8,2,3,1,1,1
9,3,SNN,0,0,29,2,3,1,6,1,2,D2,TA,0,0,1,0,0,9,2,3,1,1,1
9,1,NTN,0,0,29,2,3,1,6,1,2,D2,AT,0,1,0,0,0,3,2,3,1,1,1
9,3,STN,0,0,29,2,3,1,6,1,2,D2,TT,0,0,0,1,0,10,2,3,1,1,1
9,3,NTN,0,0,29,2,3,1,6,1,2,D2,AT,0,1,0,0,0,11,2,3,1,1,1
9,4,STN,0,0,29,2,3,1,6,1,2,D2,TT,0,0,0,1,0,14,2,3,1,1,1
9,4,SSN,0,0,29,2,3,1,6,1,2,D2,BC,0,0,0,0,1,16,2,3,1,1,1
9,2,NTN,0,0,29,2,3,1,6,1,2,D2,AT,0,1,0,0,0,7,2,3,1,1,1
9,1,STN,0,0,29,2,3,1,6,1,2,D2,TT,0,0,0,1,0,2,2,3,1,1,1
9,3,SSN,1,1,29,2,3,1,6,1,2,D2,BC,0,0,0,0,1,12,2,3,1,1,1
9,1,SNN,1,1,29,2,3,1,6,1,2,D2,TA,0,0,1,0,0,1,2,3,1,1,1
9,2,SNN,0,0,29,2,3,1,6,1,2,D2,TA,0,0,1,0,0,5,2,3,1,1,1
9,4,NTN,0,0,29,2,3,1,6,1,2,D2,AT,0,1,0,0,0,15,2,3,1,1,1
9,2,STN,0,0,29,2,3,1,6,1,2,D2,TT,0,0,0,1,0,6,2,3,1,1,1
9,4,SNN,0,0,29,2,3,1,6,1,2,D2,TA,0,0,1,0,0,13,2,3,1,1,1
9,1,SSN,1,1,29,2,3,1,6,1,2,D2,BC,0,0,0,0,1,4,2,3,1,1,1
10,3,STN,1,1,19,1,3,1,1,1,1,C3,TT,1,0,0,1,0,10,1,1,1,1,1
10,4,STN,0,0,19,1,3,1,1,1,1,C3,TT,1,0,0,1,0,14,1,1,1,1,1
10,2,STN,0,0,19,1,3,1,1,1,1,C3,TT,1,0,0,1,0,6,1,1,1,1,1
10,4,SSN,1,1,19,1,3,1,1,1,1,C3,BC,1,0,0,0,1,16,1,1,1,1,1
10,2,NTN,0,0,19,1,3,1,1,1,1,C3,AT,1,1,0,0,0,7,1,1,1,1,1
10,3,SSN,0,0,19,1,3,1,1,1,1,C3,BC,1,0,0,0,1,12,1,1,1,1,1
10,4,NTN,0,0,19,1,3,1,1,1,1,C3,AT,1,1,0,0,0,15,1,1,1,1,1
10,1,SNN,0,0,19,1,3,1,1,1,1,C3,TA,1,0,1,0,0,1,1,1,1,1,1
10,2,SNN,0,0,19,1,3,1,1,1,1,C3,TA,1,0,1,0,0,5,1,1,1,1,1
10,2,SSN,1,1,19,1,3,1,1,1,1,C3,BC,1,0,0,0,1,8,1,1,1,1,1
10,4,SNN,0,0,19,1,3,1,1,1,1,C3,TA,1,0,1,0,0,13,1,1,1,1,1
10,1,STN,2,1,19,1,3,1,1,1,1,C3,TT,1,0,0,1,0,2,1,1,1,1,1
10,1,SSN,0,0,19,1,3,1,1,1,1,C3,BC,1,0,0,0,1,4,1,1,1,1,1
10,3,SNN,0,0,19,1,3,1,1,1,1,C3,TA,1,0,1,0,0,9,1,1,1,1,1
10,1,NTN,0,0,19,1,3,1,1,1,1,C3,AT,1,1,0,0,0,3,1,1,1,1,1
10,3,NTN,0,0,19,1,3,1,1,1,1,C3,AT,1,1,0,0,0,11,1,1,1,1,1
11,1,NTN,0,0,22,1,8,1,1,1,2,C1,AT,0,1,0,0,0,3,1,2,1,2,1
11,4,SNN,0,0,22,1,8,1,1,1,2,C1,TA,0,0,1,0,0,13,1,2,1,2,1
11,3,STN,0,0,22,1,8,1,1,1,2,C1,TT,0,0,0,1,0,10,1,2,1,2,1
11,4,STN,0,0,22,1,8,1,1,1,2,C1,TT,0,0,0,1,0,14,1,2,1,2,1
11,1,STN,1,1,22,1,8,1,1,1,2,C1,TT,0,0,0,1,0,2,1,2,1,2,1
11,3,SSN,1,1,22,1,8,1,1,1,2,C1,BC,0,0,0,0,1,12,1,2,1,2,1
11,3,SNN,0,0,22,1,8,1,1,1,2,C1,TA,0,0,1,0,0,9,1,2,1,2,1
11,4,NTN,0,0,22,1,8,1,1,1,2,C1,AT,0,1,0,0,0,15,1,2,1,2,1
11,2,STN,0,0,22,1,8,1,1,1,2,C1,TT,0,0,0,1,0,6,1,2,1,2,1
11,3,NTN,0,0,22,1,8,1,1,1,2,C1,AT,0,1,0,0,0,11,1,2,1,2,1
11,1,SNN,0,0,22,1,8,1,1,1,2,C1,TA,0,0,1,0,0,1,1,2,1,2,1
11,2,SSN,1,1,22,1,8,1,1,1,2,C1,BC,0,0,0,0,1,8,1,2,1,2,1
11,1,SSN,0,0,22,1,8,1,1,1,2,C1,BC,0,0,0,0,1,4,1,2,1,2,1
11,4,SSN,0,0,22,1,8,1,1,1,2,C1,BC,0,0,0,0,1,16,1,2,1,2,1
11,2,NTN,0,0,22,1,8,1,1,1,2,C1,AT,0,1,0,0,0,7,1,2,1,2,1
11,2,SNN,0,0,22,1,8,1,1,1,2,C1,TA,0,0,1,0,0,5,1,2,1,2,1
12,3,STN,1,1,30,1,8,1,2,3,2,C1,TT,0,0,0,1,0,10,1,3,1,2,1
12,2,STN,0,0,30,1,8,1,2,3,2,C1,TT,0,0,0,1,0,6,1,3,1,2,1
12,1,STN,1,1,30,1,8,1,2,3,2,C1,TT,0,0,0,1,0,2,1,3,1,2,1
12,3,SSN,0,0,30,1,8,1,2,3,2,C1,BC,0,0,0,0,1,12,1,3,1,2,1
12,3,SNN,0,0,30,1,8,1,2,3,2,C1,TA,0,0,1,0,0,9,1,3,1,2,1
12,4,STN,1,1,30,1,8,1,2,3,2,C1,TT,0,0,0,1,0,14,1,3,1,2,1
12,1,SNN,0,0,30,1,8,1,2,3,2,C1,TA,0,0,1,0,0,1,1,3,1,2,1
12,1,SSN,0,0,30,1,8,1,2,3,2,C1,BC,0,0,0,0,1,4,1,3,1,2,1
12,3,NTN,0,0,30,1,8,1,2,3,2,C1,AT,0,1,0,0,0,11,1,3,1,2,1
12,4,SSN,1,1,30,1,8,1,2,3,2,C1,BC,0,0,0,0,1,16,1,3,1,2,1
12,4,NTN,0,0,30,1,8,1,2,3,2,C1,AT,0,1,0,0,0,15,1,3,1,2,1
12,1,NTN,0,0,30,1,8,1,2,3,2,C1,AT,0,1,0,0,0,3,1,3,1,2,1
12,4,SNN,0,0,30,1,8,1,2,3,2,C1,TA,0,0,1,0,0,13,1,3,1,2,1
12,2,SSN,1,1,30,1,8,1,2,3,2,C1,BC,0,0,0,0,1,8,1,3,1,2,1
12,2,SNN,0,0,30,1,8,1,2,3,2,C1,TA,0,0,1,0,0,5,1,3,1,2,1
12,2,NTN,0,0,30,1,8,1,2,3,2,C1,AT,0,1,0,0,0,7,1,3,1,2,1
13,4,NTN,0,0,29,1,3,1,1,1,2,D2,AT,0,1,0,0,0,15,1,3,1,1,1
13,2,STN,1,1,29,1,3,1,1,1,2,D2,TT,0,0,0,1,0,6,1,3,1,1,1
13,3,STN,1,1,29,1,3,1,1,1,2,D2,TT,0,0,0,1,0,10,1,3,1,1,1
13,4,SNN,0,0,29,1,3,1,1,1,2,D2,TA,0,0,1,0,0,13,1,3,1,1,1
13,1,STN,2,1,29,1,3,1,1,1,2,D2,TT,0,0,0,1,0,2,1,3,1,1,1
13,2,SNN,0,0,29,1,3,1,1,1,2,D2,TA,0,0,1,0,0,5,1,3,1,1,1
13,2,NTN,0,0,29,1,3,1,1,1,2,D2,AT,0,1,0,0,0,7,1,3,1,1,1
13,4,STN,0,0,29,1,3,1,1,1,2,D2,TT,0,0,0,1,0,14,1,3,1,1,1
13,3,SNN,0,0,29,1,3,1,1,1,2,D2,TA,0,0,1,0,0,9,1,3,1,1,1
13,3,SSN,0,0,29,1,3,1,1,1,2,D2,BC,0,0,0,0,1,12,1,3,1,1,1
13,1,SSN,0,0,29,1,3,1,1,1,2,D2,BC,0,0,0,0,1,4,1,3,1,1,1
13,1,SNN,0,0,29,1,3,1,1,1,2,D2,TA,0,0,1,0,0,1,1,3,1,1,1
13,3,NTN,0,0,29,1,3,1,1,1,2,D2,AT,0,1,0,0,0,11,1,3,1,1,1
13,4,SSN,1,1,29,1,3,1,1,1,2,D2,BC,0,0,0,0,1,16,1,3,1,1,1
13,2,SSN,1,1,29,1,3,1,1,1,2,D2,BC,0,0,0,0,1,8,1,3,1,1,1
13,1,NTN,0,0,29,1,3,1,1,1,2,D2,AT,0,1,0,0,0,3,1,3,1,1,1
14,2,STN,0,0,21,1,1,1,1,1,2,D1,TT,0,0,0,1,0,6,1,1,1,1,1
14,3,STN,1,1,21,1,1,1,1,1,2,D1,TT,0,0,0,1,0,10,1,1,1,1,1
14,1,STN,0,0,21,1,1,1,1,1,2,D1,TT,0,0,0,1,0,2,1,1,1,1,1
14,3,SSN,0,0,21,1,1,1,1,1,2,D1,BC,0,0,0,0,1,12,1,1,1,1,1
14,3,SNN,0,0,21,1,1,1,1,1,2,D1,TA,0,0,1,0,0,9,1,1,1,1,1
14,4,STN,0,0,21,1,1,1,1,1,2,D1,TT,0,0,0,1,0,14,1,1,1,1,1
14,1,SNN,2,1,21,1,1,1,1,1,2,D1,TA,0,0,1,0,0,1,1,1,1,1,1
14,1,SSN,0,0,21,1,1,1,1,1,2,D1,BC,0,0,0,0,1,4,1,1,1,1,1
14,3,NTN,0,0,21,1,1,1,1,1,2,D1,AT,0,1,0,0,0,11,1,1,1,1,1
14,4,SSN,0,0,21,1,1,1,1,1,2,D1,BC,0,0,0,0,1,16,1,1,1,1,1
14,4,SNN,0,0,21,1,1,1,1,1,2,D1,TA,0,0,1,0,0,13,1,1,1,1,1
14,2,SSN,0,0,21,1,1,1,1,1,2,D1,BC,0,0,0,0,1,8,1,1,1,1,1
14,1,NTN,0,0,21,1,1,1,1,1,2,D1,AT,0,1,0,0,0,3,1,1,1,1,1
14,4,NTN,0,0,21,1,1,1,1,1,2,D1,AT,0,1,0,0,0,15,1,1,1,1,1
14,2,SNN,1,1,21,1,1,1,1,1,2,D1,TA,0,0,1,0,0,5,1,1,1,1,1
14,2,NTN,0,0,21,1,1,1,1,1,2,D1,AT,0,1,0,0,0,7,1,1,1,1,1
15,1,NTN,1,1,25,2,8,1,1,1,2,C3,AT,0,1,0,0,0,3,1,2,1,1,1
15,2,STN,0,0,25,2,8,1,1,1,2,C3,TT,0,0,0,1,0,6,1,2,1,1,1
15,3,STN,1,1,25,2,8,1,1,1,2,C3,TT,0,0,0,1,0,10,1,2,1,1,1
15,4,SNN,0,0,25,2,8,1,1,1,2,C3,TA,0,0,1,0,0,13,1,2,1,1,1
15,1,STN,1,1,25,2,8,1,1,1,2,C3,TT,0,0,0,1,0,2,1,2,1,1,1
15,2,SNN,0,0,25,2,8,1,1,1,2,C3,TA,0,0,1,0,0,5,1,2,1,1,1
15,2,NTN,0,0,25,2,8,1,1,1,2,C3,AT,0,1,0,0,0,7,1,2,1,1,1
15,4,STN,0,0,25,2,8,1,1,1,2,C3,TT,0,0,0,1,0,14,1,2,1,1,1
15,3,SNN,0,0,25,2,8,1,1,1,2,C3,TA,0,0,1,0,0,9,1,2,1,1,1
15,3,SSN,0,0,25,2,8,1,1,1,2,C3,BC,0,0,0,0,1,12,1,2,1,1,1
15,1,SSN,0,0,25,2,8,1,1,1,2,C3,BC,0,0,0,0,1,4,1,2,1,1,1
15,1,SNN,0,0,25,2,8,1,1,1,2,C3,TA,0,0,1,0,0,1,1,2,1,1,1
15,3,NTN,0,0,25,2,8,1,1,1,2,C3,AT,0,1,0,0,0,11,1,2,1,1,1
15,4,SSN,1,1,25,2,8,1,1,1,2,C3,BC,0,0,0,0,1,16,1,2,1,1,1
15,4,NTN,0,0,25,2,8,1,1,1,2,C3,AT,0,1,0,0,0,15,1,2,1,1,1
15,2,SSN,1,1,25,2,8,1,1,1,2,C3,BC,0,0,0,0,1,8,1,2,1,1,1
16,2,STN,0,0,21,2,8,1,1,1,2,C2,TT,0,0,0,1,0,6,1,1,1,2,1
16,1,STN,0,0,21,2,8,1,1,1,2,C2,TT,0,0,0,1,0,2,1,1,1,2,1
16,3,SSN,0,0,21,2,8,1,1,1,2,C2,BC,0,0,0,0,1,12,1,1,1,2,1
16,3,STN,0,0,21,2,8,1,1,1,2,C2,TT,0,0,0,1,0,10,1,1,1,2,1
16,3,SNN,2,1,21,2,8,1,1,1,2,C2,TA,0,0,1,0,0,9,1,1,1,2,1
16,4,SSN,1,1,21,2,8,1,1,1,2,C2,BC,0,0,0,0,1,16,1,1,1,2,1
16,1,SNN,1,1,21,2,8,1,1,1,2,C2,TA,0,0,1,0,0,1,1,1,1,2,1
16,1,SSN,0,0,21,2,8,1,1,1,2,C2,BC,0,0,0,0,1,4,1,1,1,2,1
16,3,NTN,0,0,21,2,8,1,1,1,2,C2,AT,0,1,0,0,0,11,1,1,1,2,1
16,4,SNN,0,0,21,2,8,1,1,1,2,C2,TA,0,0,1,0,0,13,1,1,1,2,1
16,2,SSN,1,1,21,2,8,1,1,1,2,C2,BC,0,0,0,0,1,8,1,1,1,2,1
16,1,NTN,1,1,21,2,8,1,1,1,2,C2,AT,0,1,0,0,0,3,1,1,1,2,1
16,4,NTN,0,0,21,2,8,1,1,1,2,C2,AT,0,1,0,0,0,15,1,1,1,2,1
16,2,SNN,0,0,21,2,8,1,1,1,2,C2,TA,0,0,1,0,0,5,1,1,1,2,1
16,2,NTN,0,0,21,2,8,1,1,1,2,C2,AT,0,1,0,0,0,7,1,1,1,2,1
16,4,STN,0,0,21,2,8,1,1,1,2,C2,TT,0,0,0,1,0,14,1,1,1,2,1
17,1,SNN,1,1,19,2,1,1,1,1,1,C1,TA,1,0,1,0,0,1,1,1,1,2,1
17,2,NTN,0,0,19,2,1,1,1,1,1,C1,AT,1,1,0,0,0,7,1,1,1,2,1
